sex,Race_ethnicity,age_group,Total_cases,Total_deaths,Medcond,Month,Year,date
Unknown,Hispanic,0 - 9 Years,1,0,Yes,10,2020,10/1/2020
Unknown,Asian,0 - 9 Years,5,0,No,10,2020,10/1/2020
Unknown,Black,0 - 9 Years,18,0,No,10,2020,10/1/2020
Unknown,White,0 - 9 Years,139,0,No,11,2020,11/1/2020
Unknown,Hispanic,0 - 9 Years,77,0,No,11,2020,11/1/2020
Unknown,Other/Missing,0 - 9 Years,823,0,No,11,2020,11/1/2020
Unknown,Black,0 - 9 Years,34,0,No,11,2020,11/1/2020
Unknown,Asian,0 - 9 Years,9,0,No,11,2020,11/1/2020
Unknown,Other/Missing,0 - 9 Years,3,0,Yes,11,2020,11/1/2020
Unknown,Black,0 - 9 Years,71,0,No,12,2020,12/1/2020
Unknown,White,0 - 9 Years,213,0,No,12,2020,12/1/2020
Unknown,Other/Missing,0 - 9 Years,2360,0,No,12,2020,12/1/2020
Unknown,Other/Missing,0 - 9 Years,9,0,Yes,12,2020,12/1/2020
Unknown,Hispanic,0 - 9 Years,10,0,Yes,12,2020,12/1/2020
Unknown,Asian,0 - 9 Years,59,0,No,12,2020,12/1/2020
Unknown,Hispanic,0 - 9 Years,123,0,No,12,2020,12/1/2020
Unknown,White,0 - 9 Years,1,0,Yes,12,2020,12/1/2020
Unknown,Black,0 - 9 Years,1,0,Yes,12,2020,12/1/2020
Unknown,White,0 - 9 Years,250,0,No,1,2021,1/1/2021
Unknown,Hispanic,0 - 9 Years,201,0,No,1,2021,1/1/2021
Unknown,Other/Missing,0 - 9 Years,2257,0,No,1,2021,1/1/2021
Unknown,White,0 - 9 Years,4,0,Yes,1,2021,1/1/2021
Unknown,Hispanic,0 - 9 Years,24,0,Yes,1,2021,1/1/2021
Unknown,Other/Missing,0 - 9 Years,34,0,Yes,1,2021,1/1/2021
Unknown,Asian,0 - 9 Years,3,0,Yes,1,2021,1/1/2021
Unknown,Black,0 - 9 Years,9,0,Yes,1,2021,1/1/2021
Unknown,Asian,0 - 9 Years,58,0,No,1,2021,1/1/2021
Unknown,Black,0 - 9 Years,86,0,No,1,2021,1/1/2021
Unknown,Hispanic,0 - 9 Years,66,0,No,2,2021,2/1/2021
Unknown,Hispanic,0 - 9 Years,12,0,Yes,2,2021,2/1/2021
Unknown,White,0 - 9 Years,3,0,Yes,2,2021,2/1/2021
Unknown,Other/Missing,0 - 9 Years,22,0,Yes,2,2021,2/1/2021
Unknown,Other/Missing,0 - 9 Years,556,0,No,2,2021,2/1/2021
Unknown,Asian,0 - 9 Years,12,0,No,2,2021,2/1/2021
Unknown,White,0 - 9 Years,57,0,No,2,2021,2/1/2021
Unknown,Black,0 - 9 Years,31,0,No,2,2021,2/1/2021
Unknown,Black,0 - 9 Years,2,0,Yes,2,2021,2/1/2021
Unknown,Asian,0 - 9 Years,1,0,Yes,2,2021,2/1/2021
Female,Black,10 - 19 Years,9,0,No,1,2020,1/1/2020
Female,Other/Missing,10 - 19 Years,75,0,No,1,2020,1/1/2020
Female,White,10 - 19 Years,49,0,No,1,2020,1/1/2020
Female,Hispanic,10 - 19 Years,10,0,No,1,2020,1/1/2020
Female,White,10 - 19 Years,1,0,Yes,1,2020,1/1/2020
Female,Other/Missing,10 - 19 Years,1,0,Yes,1,2020,1/1/2020
Female,Asian,10 - 19 Years,1,0,No,1,2020,1/1/2020
Female,White,10 - 19 Years,30,0,No,2,2020,2/1/2020
Female,Other/Missing,10 - 19 Years,30,0,No,2,2020,2/1/2020
Female,Other/Missing,10 - 19 Years,2,0,Yes,2,2020,2/1/2020
Female,Hispanic,10 - 19 Years,10,0,No,2,2020,2/1/2020
Female,Black,10 - 19 Years,5,0,No,2,2020,2/1/2020
Female,Asian,10 - 19 Years,2,0,No,2,2020,2/1/2020
Female,White,10 - 19 Years,4,0,Yes,2,2020,2/1/2020
Female,Hispanic,10 - 19 Years,1,0,Yes,2,2020,2/1/2020
Female,Other/Missing,10 - 19 Years,1715,0,No,3,2020,3/1/2020
Female,White,10 - 19 Years,716,0,No,3,2020,3/1/2020
Female,Hispanic,10 - 19 Years,560,0,No,3,2020,3/1/2020
Female,Black,10 - 19 Years,238,0,No,3,2020,3/1/2020
Female,Asian,10 - 19 Years,62,0,No,3,2020,3/1/2020
Female,Hispanic,10 - 19 Years,99,2,Yes,3,2020,3/1/2020
Female,White,10 - 19 Years,119,0,Yes,3,2020,3/1/2020
Female,Other/Missing,10 - 19 Years,143,2,Yes,3,2020,3/1/2020
Female,Black,10 - 19 Years,49,2,Yes,3,2020,3/1/2020
Female,Asian,10 - 19 Years,9,0,Yes,3,2020,3/1/2020
Female,Hispanic,10 - 19 Years,3180,3,No,4,2020,4/1/2020
Female,White,10 - 19 Years,1386,1,No,4,2020,4/1/2020
Female,Asian,10 - 19 Years,158,1,No,4,2020,4/1/2020
Female,Other/Missing,10 - 19 Years,6257,3,No,4,2020,4/1/2020
Female,Black,10 - 19 Years,1056,0,No,4,2020,4/1/2020
Female,Hispanic,10 - 19 Years,387,1,Yes,4,2020,4/1/2020
Female,White,10 - 19 Years,228,2,Yes,4,2020,4/1/2020
Female,Other/Missing,10 - 19 Years,290,0,Yes,4,2020,4/1/2020
Female,Black,10 - 19 Years,191,0,Yes,4,2020,4/1/2020
Female,Asian,10 - 19 Years,26,0,Yes,4,2020,4/1/2020
Female,Hispanic,10 - 19 Years,6001,0,No,5,2020,5/1/2020
Female,White,10 - 19 Years,2143,3,No,5,2020,5/1/2020
Female,Other/Missing,10 - 19 Years,10310,0,No,5,2020,5/1/2020
Female,Black,10 - 19 Years,1839,0,No,5,2020,5/1/2020
Female,Asian,10 - 19 Years,266,0,No,5,2020,5/1/2020
Female,White,10 - 19 Years,337,0,Yes,5,2020,5/1/2020
Female,Hispanic,10 - 19 Years,522,1,Yes,5,2020,5/1/2020
Female,Other/Missing,10 - 19 Years,280,0,Yes,5,2020,5/1/2020
Female,Black,10 - 19 Years,292,1,Yes,5,2020,5/1/2020
Female,Asian,10 - 19 Years,36,0,Yes,5,2020,5/1/2020
Female,White,10 - 19 Years,7300,1,No,6,2020,6/1/2020
Female,Hispanic,10 - 19 Years,8966,2,No,6,2020,6/1/2020
Female,Black,10 - 19 Years,3005,1,No,6,2020,6/1/2020
Female,Other/Missing,10 - 19 Years,18005,2,No,6,2020,6/1/2020
Female,Asian,10 - 19 Years,413,1,No,6,2020,6/1/2020
Female,Hispanic,10 - 19 Years,747,0,Yes,6,2020,6/1/2020
Female,Other/Missing,10 - 19 Years,414,0,Yes,6,2020,6/1/2020
Female,White,10 - 19 Years,739,0,Yes,6,2020,6/1/2020
Female,Black,10 - 19 Years,354,0,Yes,6,2020,6/1/2020
Female,Asian,10 - 19 Years,41,0,Yes,6,2020,6/1/2020
Female,Hispanic,10 - 19 Years,11442,2,No,7,2020,7/1/2020
Female,White,10 - 19 Years,15519,2,No,7,2020,7/1/2020
Female,Other/Missing,10 - 19 Years,34899,0,No,7,2020,7/1/2020
Female,Black,10 - 19 Years,6007,0,No,7,2020,7/1/2020
Female,Asian,10 - 19 Years,565,0,No,7,2020,7/1/2020
Female,Hispanic,10 - 19 Years,686,1,Yes,7,2020,7/1/2020
Female,White,10 - 19 Years,1113,0,Yes,7,2020,7/1/2020
Female,Other/Missing,10 - 19 Years,482,0,Yes,7,2020,7/1/2020
Female,Asian,10 - 19 Years,46,0,Yes,7,2020,7/1/2020
Female,Black,10 - 19 Years,466,0,Yes,7,2020,7/1/2020
Female,White,10 - 19 Years,20323,3,No,8,2020,8/1/2020
Female,Other/Missing,10 - 19 Years,29997,3,No,8,2020,8/1/2020
Female,Hispanic,10 - 19 Years,8716,1,No,8,2020,8/1/2020
Female,Black,10 - 19 Years,4559,4,No,8,2020,8/1/2020
Female,Asian,10 - 19 Years,820,0,No,8,2020,8/1/2020
Female,Hispanic,10 - 19 Years,488,1,Yes,8,2020,8/1/2020
Female,Black,10 - 19 Years,356,1,Yes,8,2020,8/1/2020
Female,White,10 - 19 Years,1414,0,Yes,8,2020,8/1/2020
Female,Other/Missing,10 - 19 Years,378,0,Yes,8,2020,8/1/2020
Female,Asian,10 - 19 Years,34,0,Yes,8,2020,8/1/2020
Female,White,10 - 19 Years,28993,2,No,9,2020,9/1/2020
Female,Hispanic,10 - 19 Years,8446,1,No,9,2020,9/1/2020
Female,Other/Missing,10 - 19 Years,29759,2,No,9,2020,9/1/2020
Female,Black,10 - 19 Years,3695,1,No,9,2020,9/1/2020
Female,Asian,10 - 19 Years,1039,0,No,9,2020,9/1/2020
Female,White,10 - 19 Years,1790,0,Yes,9,2020,9/1/2020
Female,Other/Missing,10 - 19 Years,376,0,Yes,9,2020,9/1/2020
Female,Black,10 - 19 Years,328,0,Yes,9,2020,9/1/2020
Female,Hispanic,10 - 19 Years,350,1,Yes,9,2020,9/1/2020
Female,Asian,10 - 19 Years,40,0,Yes,9,2020,9/1/2020
Female,White,10 - 19 Years,35287,2,No,10,2020,10/1/2020
Female,Other/Missing,10 - 19 Years,39552,2,No,10,2020,10/1/2020
Female,Black,10 - 19 Years,5120,0,No,10,2020,10/1/2020
Female,Hispanic,10 - 19 Years,13583,1,No,10,2020,10/1/2020
Female,Asian,10 - 19 Years,1372,0,No,10,2020,10/1/2020
Female,White,10 - 19 Years,1778,0,Yes,10,2020,10/1/2020
Female,Other/Missing,10 - 19 Years,406,0,Yes,10,2020,10/1/2020
Female,Hispanic,10 - 19 Years,543,0,Yes,10,2020,10/1/2020
Female,Black,10 - 19 Years,340,0,Yes,10,2020,10/1/2020
Female,Asian,10 - 19 Years,31,0,Yes,10,2020,10/1/2020
Female,Hispanic,10 - 19 Years,23451,2,No,11,2020,11/1/2020
Female,White,10 - 19 Years,66650,7,No,11,2020,11/1/2020
Female,Asian,10 - 19 Years,2765,0,No,11,2020,11/1/2020
Female,Other/Missing,10 - 19 Years,87519,3,No,11,2020,11/1/2020
Female,Black,10 - 19 Years,8818,1,No,11,2020,11/1/2020
Female,White,10 - 19 Years,2965,1,Yes,11,2020,11/1/2020
Female,Other/Missing,10 - 19 Years,725,0,Yes,11,2020,11/1/2020
Female,Black,10 - 19 Years,589,0,Yes,11,2020,11/1/2020
Female,Hispanic,10 - 19 Years,714,0,Yes,11,2020,11/1/2020
Female,Asian,10 - 19 Years,65,0,Yes,11,2020,11/1/2020
Female,White,10 - 19 Years,68627,9,No,12,2020,12/1/2020
Female,Black,10 - 19 Years,12171,1,No,12,2020,12/1/2020
Female,Other/Missing,10 - 19 Years,136456,8,No,12,2020,12/1/2020
Female,Hispanic,10 - 19 Years,25829,2,No,12,2020,12/1/2020
Female,Asian,10 - 19 Years,4139,4,No,12,2020,12/1/2020
Female,White,10 - 19 Years,2680,1,Yes,12,2020,12/1/2020
Female,Black,10 - 19 Years,654,0,Yes,12,2020,12/1/2020
Female,Other/Missing,10 - 19 Years,715,1,Yes,12,2020,12/1/2020
Female,Hispanic,10 - 19 Years,983,0,Yes,12,2020,12/1/2020
Female,Asian,10 - 19 Years,72,0,Yes,12,2020,12/1/2020
Female,Hispanic,10 - 19 Years,22121,0,No,1,2021,1/1/2021
Female,White,10 - 19 Years,60377,2,No,1,2021,1/1/2021
Female,Black,10 - 19 Years,12898,0,No,1,2021,1/1/2021
Female,Other/Missing,10 - 19 Years,115149,5,No,1,2021,1/1/2021
Female,Asian,10 - 19 Years,4349,0,No,1,2021,1/1/2021
Female,White,10 - 19 Years,2182,0,Yes,1,2021,1/1/2021
Female,Black,10 - 19 Years,724,0,Yes,1,2021,1/1/2021
Female,Hispanic,10 - 19 Years,1181,0,Yes,1,2021,1/1/2021
Female,Other/Missing,10 - 19 Years,749,0,Yes,1,2021,1/1/2021
Female,Asian,10 - 19 Years,100,0,Yes,1,2021,1/1/2021
Female,White,10 - 19 Years,15859,0,No,2,2021,2/1/2021
Female,Other/Missing,10 - 19 Years,23111,0,No,2,2021,2/1/2021
Female,Hispanic,10 - 19 Years,5396,0,No,2,2021,2/1/2021
Female,Black,10 - 19 Years,3206,0,No,2,2021,2/1/2021
Female,Asian,10 - 19 Years,979,0,No,2,2021,2/1/2021
Female,White,10 - 19 Years,585,0,Yes,2,2021,2/1/2021
Female,Black,10 - 19 Years,181,0,Yes,2,2021,2/1/2021
Female,Other/Missing,10 - 19 Years,216,0,Yes,2,2021,2/1/2021
Female,Hispanic,10 - 19 Years,300,1,Yes,2,2021,2/1/2021
Female,Asian,10 - 19 Years,30,0,Yes,2,2021,2/1/2021
Male,White,10 - 19 Years,49,0,No,1,2020,1/1/2020
Male,Other/Missing,10 - 19 Years,1,0,Yes,1,2020,1/1/2020
Male,Black,10 - 19 Years,8,0,No,1,2020,1/1/2020
Male,Asian,10 - 19 Years,1,0,No,1,2020,1/1/2020
Male,Hispanic,10 - 19 Years,16,0,No,1,2020,1/1/2020
Male,Other/Missing,10 - 19 Years,83,0,No,1,2020,1/1/2020
Male,Other/Missing,10 - 19 Years,28,0,No,2,2020,2/1/2020
Male,Hispanic,10 - 19 Years,11,0,No,2,2020,2/1/2020
Male,Hispanic,10 - 19 Years,2,0,Yes,2,2020,2/1/2020
Male,White,10 - 19 Years,4,0,Yes,2,2020,2/1/2020
Male,Black,10 - 19 Years,3,0,No,2,2020,2/1/2020
Male,White,10 - 19 Years,32,0,No,2,2020,2/1/2020
Male,Black,10 - 19 Years,2,1,Yes,2,2020,2/1/2020
Male,Other/Missing,10 - 19 Years,3,0,Yes,2,2020,2/1/2020
Male,Other/Missing,10 - 19 Years,1898,3,No,3,2020,3/1/2020
Male,Hispanic,10 - 19 Years,520,0,No,3,2020,3/1/2020
Male,White,10 - 19 Years,736,0,No,3,2020,3/1/2020
Male,Asian,10 - 19 Years,52,0,No,3,2020,3/1/2020
Male,Black,10 - 19 Years,221,0,No,3,2020,3/1/2020
Male,Black,10 - 19 Years,44,2,Yes,3,2020,3/1/2020
Male,White,10 - 19 Years,104,0,Yes,3,2020,3/1/2020
Male,Other/Missing,10 - 19 Years,131,2,Yes,3,2020,3/1/2020
Male,Hispanic,10 - 19 Years,79,0,Yes,3,2020,3/1/2020
Male,Asian,10 - 19 Years,6,0,Yes,3,2020,3/1/2020
Male,Hispanic,10 - 19 Years,2960,3,No,4,2020,4/1/2020
Male,White,10 - 19 Years,1191,1,No,4,2020,4/1/2020
Male,Other/Missing,10 - 19 Years,6445,1,No,4,2020,4/1/2020
Male,Black,10 - 19 Years,885,1,No,4,2020,4/1/2020
Male,Asian,10 - 19 Years,223,0,No,4,2020,4/1/2020
Male,Hispanic,10 - 19 Years,339,2,Yes,4,2020,4/1/2020
Male,Black,10 - 19 Years,131,1,Yes,4,2020,4/1/2020
Male,White,10 - 19 Years,170,1,Yes,4,2020,4/1/2020
Male,Other/Missing,10 - 19 Years,276,0,Yes,4,2020,4/1/2020
Male,Asian,10 - 19 Years,17,0,Yes,4,2020,4/1/2020
Male,Hispanic,10 - 19 Years,5599,4,No,5,2020,5/1/2020
Male,Black,10 - 19 Years,1589,1,No,5,2020,5/1/2020
Male,White,10 - 19 Years,1897,1,No,5,2020,5/1/2020
Male,Other/Missing,10 - 19 Years,10791,2,No,5,2020,5/1/2020
Male,Asian,10 - 19 Years,294,0,No,5,2020,5/1/2020
Male,Hispanic,10 - 19 Years,508,0,Yes,5,2020,5/1/2020
Male,Other/Missing,10 - 19 Years,272,0,Yes,5,2020,5/1/2020
Male,Black,10 - 19 Years,229,1,Yes,5,2020,5/1/2020
Male,White,10 - 19 Years,275,0,Yes,5,2020,5/1/2020
Male,Asian,10 - 19 Years,31,0,Yes,5,2020,5/1/2020
Male,White,10 - 19 Years,6133,1,No,6,2020,6/1/2020
Male,Asian,10 - 19 Years,419,0,No,6,2020,6/1/2020
Male,Hispanic,10 - 19 Years,8237,0,No,6,2020,6/1/2020
Male,Other/Missing,10 - 19 Years,17296,1,No,6,2020,6/1/2020
Male,Black,10 - 19 Years,2610,2,No,6,2020,6/1/2020
Male,Black,10 - 19 Years,275,2,Yes,6,2020,6/1/2020
Male,Hispanic,10 - 19 Years,723,2,Yes,6,2020,6/1/2020
Male,White,10 - 19 Years,583,0,Yes,6,2020,6/1/2020
Male,Other/Missing,10 - 19 Years,408,0,Yes,6,2020,6/1/2020
Male,Asian,10 - 19 Years,44,0,Yes,6,2020,6/1/2020
Male,Black,10 - 19 Years,5322,3,No,7,2020,7/1/2020
Male,Hispanic,10 - 19 Years,10398,2,No,7,2020,7/1/2020
Male,White,10 - 19 Years,13896,3,No,7,2020,7/1/2020
Male,Other/Missing,10 - 19 Years,32624,3,No,7,2020,7/1/2020
Male,Asian,10 - 19 Years,626,0,No,7,2020,7/1/2020
Male,Hispanic,10 - 19 Years,692,1,Yes,7,2020,7/1/2020
Male,White,10 - 19 Years,987,1,Yes,7,2020,7/1/2020
Male,Black,10 - 19 Years,439,0,Yes,7,2020,7/1/2020
Male,Asian,10 - 19 Years,31,0,Yes,7,2020,7/1/2020
Male,Other/Missing,10 - 19 Years,449,0,Yes,7,2020,7/1/2020
Male,White,10 - 19 Years,16796,2,No,8,2020,8/1/2020
Male,Hispanic,10 - 19 Years,8112,1,No,8,2020,8/1/2020
Male,Other/Missing,10 - 19 Years,27218,5,No,8,2020,8/1/2020
Male,Asian,10 - 19 Years,818,0,No,8,2020,8/1/2020
Male,Black,10 - 19 Years,4343,3,No,8,2020,8/1/2020
Male,Black,10 - 19 Years,338,0,Yes,8,2020,8/1/2020
Male,White,10 - 19 Years,1064,0,Yes,8,2020,8/1/2020
Male,Hispanic,10 - 19 Years,489,0,Yes,8,2020,8/1/2020
Male,Other/Missing,10 - 19 Years,345,0,Yes,8,2020,8/1/2020
Male,Asian,10 - 19 Years,38,0,Yes,8,2020,8/1/2020
Male,Black,10 - 19 Years,3852,4,No,9,2020,9/1/2020
Male,Other/Missing,10 - 19 Years,27161,4,No,9,2020,9/1/2020
Male,White,10 - 19 Years,24068,3,No,9,2020,9/1/2020
Male,Asian,10 - 19 Years,940,1,No,9,2020,9/1/2020
Male,Hispanic,10 - 19 Years,7753,1,No,9,2020,9/1/2020
Male,White,10 - 19 Years,1447,0,Yes,9,2020,9/1/2020
Male,Asian,10 - 19 Years,39,1,Yes,9,2020,9/1/2020
Male,Other/Missing,10 - 19 Years,367,0,Yes,9,2020,9/1/2020
Male,Black,10 - 19 Years,347,0,Yes,9,2020,9/1/2020
Male,Hispanic,10 - 19 Years,360,0,Yes,9,2020,9/1/2020
Male,Asian,10 - 19 Years,1313,0,No,10,2020,10/1/2020
Male,Black,10 - 19 Years,5052,0,No,10,2020,10/1/2020
Male,Other/Missing,10 - 19 Years,37663,2,No,10,2020,10/1/2020
Male,Hispanic,10 - 19 Years,13084,2,No,10,2020,10/1/2020
Male,White,10 - 19 Years,32000,0,No,10,2020,10/1/2020
Male,Black,10 - 19 Years,378,1,Yes,10,2020,10/1/2020
Male,Other/Missing,10 - 19 Years,436,0,Yes,10,2020,10/1/2020
Male,Asian,10 - 19 Years,28,0,Yes,10,2020,10/1/2020
Male,White,10 - 19 Years,1635,1,Yes,10,2020,10/1/2020
Male,Hispanic,10 - 19 Years,524,0,Yes,10,2020,10/1/2020
Male,Black,10 - 19 Years,8046,1,No,11,2020,11/1/2020
Male,Other/Missing,10 - 19 Years,83432,3,No,11,2020,11/1/2020
Male,Asian,10 - 19 Years,2845,0,No,11,2020,11/1/2020
Male,White,10 - 19 Years,60223,2,No,11,2020,11/1/2020
Male,Hispanic,10 - 19 Years,21793,5,No,11,2020,11/1/2020
Male,Black,10 - 19 Years,521,0,Yes,11,2020,11/1/2020
Male,Other/Missing,10 - 19 Years,669,0,Yes,11,2020,11/1/2020
Male,White,10 - 19 Years,2621,0,Yes,11,2020,11/1/2020
Male,Asian,10 - 19 Years,49,0,Yes,11,2020,11/1/2020
Male,Hispanic,10 - 19 Years,702,0,Yes,11,2020,11/1/2020
Male,Asian,10 - 19 Years,4375,1,No,12,2020,12/1/2020
Male,Other/Missing,10 - 19 Years,130443,8,No,12,2020,12/1/2020
Male,Black,10 - 19 Years,11153,5,No,12,2020,12/1/2020
Male,White,10 - 19 Years,63893,4,No,12,2020,12/1/2020
Male,Hispanic,10 - 19 Years,24021,8,No,12,2020,12/1/2020
Male,Black,10 - 19 Years,594,1,Yes,12,2020,12/1/2020
Male,Other/Missing,10 - 19 Years,729,0,Yes,12,2020,12/1/2020
Male,White,10 - 19 Years,2362,0,Yes,12,2020,12/1/2020
Male,Hispanic,10 - 19 Years,971,0,Yes,12,2020,12/1/2020
Male,Asian,10 - 19 Years,90,0,Yes,12,2020,12/1/2020
Male,Other/Missing,10 - 19 Years,111265,13,No,1,2021,1/1/2021
Male,White,10 - 19 Years,57013,6,No,1,2021,1/1/2021
Male,Hispanic,10 - 19 Years,21121,3,No,1,2021,1/1/2021
Male,Asian,10 - 19 Years,4453,0,No,1,2021,1/1/2021
Male,Black,10 - 19 Years,11659,4,No,1,2021,1/1/2021
Male,White,10 - 19 Years,2069,1,Yes,1,2021,1/1/2021
Male,Hispanic,10 - 19 Years,1155,0,Yes,1,2021,1/1/2021
Male,Other/Missing,10 - 19 Years,764,0,Yes,1,2021,1/1/2021
Male,Black,10 - 19 Years,658,1,Yes,1,2021,1/1/2021
Male,Asian,10 - 19 Years,116,0,Yes,1,2021,1/1/2021
Male,White,10 - 19 Years,15578,3,No,2,2021,2/1/2021
Male,Other/Missing,10 - 19 Years,22571,2,No,2,2021,2/1/2021
Male,Hispanic,10 - 19 Years,5212,0,No,2,2021,2/1/2021
Male,Asian,10 - 19 Years,1057,0,No,2,2021,2/1/2021
Male,Black,10 - 19 Years,3061,2,No,2,2021,2/1/2021
Male,White,10 - 19 Years,522,0,Yes,2,2021,2/1/2021
Male,Black,10 - 19 Years,209,0,Yes,2,2021,2/1/2021
Male,Hispanic,10 - 19 Years,309,0,Yes,2,2021,2/1/2021
Male,Other/Missing,10 - 19 Years,201,0,Yes,2,2021,2/1/2021
Male,Asian,10 - 19 Years,28,0,Yes,2,2021,2/1/2021
Missing,Other/Missing,10 - 19 Years,1,0,No,1,2020,1/1/2020
Missing,White,10 - 19 Years,1,0,No,1,2020,1/1/2020
Missing,Other/Missing,10 - 19 Years,5,0,No,3,2020,3/1/2020
Missing,Other/Missing,10 - 19 Years,12,0,No,4,2020,4/1/2020
Missing,Black,10 - 19 Years,1,0,No,4,2020,4/1/2020
Missing,Hispanic,10 - 19 Years,6,0,No,4,2020,4/1/2020
Missing,Hispanic,10 - 19 Years,3,0,Yes,4,2020,4/1/2020
Missing,Asian,10 - 19 Years,1,0,No,4,2020,4/1/2020
Missing,White,10 - 19 Years,3,0,No,5,2020,5/1/2020
Missing,Other/Missing,10 - 19 Years,26,0,No,5,2020,5/1/2020
Missing,Hispanic,10 - 19 Years,24,0,No,5,2020,5/1/2020
Missing,Hispanic,10 - 19 Years,3,0,Yes,5,2020,5/1/2020
Missing,Asian,10 - 19 Years,1,0,No,5,2020,5/1/2020
Missing,Black,10 - 19 Years,4,0,No,5,2020,5/1/2020
Missing,Hispanic,10 - 19 Years,16,0,No,6,2020,6/1/2020
Missing,Black,10 - 19 Years,1,0,Yes,6,2020,6/1/2020
Missing,Other/Missing,10 - 19 Years,41,0,No,6,2020,6/1/2020
Missing,Black,10 - 19 Years,3,0,No,6,2020,6/1/2020
Missing,White,10 - 19 Years,5,0,No,6,2020,6/1/2020
Missing,Other/Missing,10 - 19 Years,1,0,Yes,6,2020,6/1/2020
Missing,Asian,10 - 19 Years,1,0,No,6,2020,6/1/2020
Missing,Black,10 - 19 Years,7,0,No,7,2020,7/1/2020
Missing,Other/Missing,10 - 19 Years,81,0,No,7,2020,7/1/2020
Missing,White,10 - 19 Years,1,0,Yes,7,2020,7/1/2020
Missing,White,10 - 19 Years,33,0,No,7,2020,7/1/2020
Missing,Hispanic,10 - 19 Years,24,0,No,7,2020,7/1/2020
Missing,Other/Missing,10 - 19 Years,1,0,Yes,7,2020,7/1/2020
Missing,Black,10 - 19 Years,2,0,Yes,7,2020,7/1/2020
Missing,Asian,10 - 19 Years,1,0,No,7,2020,7/1/2020
Missing,White,10 - 19 Years,53,0,No,8,2020,8/1/2020
Missing,Other/Missing,10 - 19 Years,149,0,No,8,2020,8/1/2020
Missing,Black,10 - 19 Years,13,0,No,8,2020,8/1/2020
Missing,Hispanic,10 - 19 Years,10,0,No,8,2020,8/1/2020
Missing,Other/Missing,10 - 19 Years,4,0,Yes,8,2020,8/1/2020
Missing,Asian,10 - 19 Years,1,0,No,8,2020,8/1/2020
Missing,Black,10 - 19 Years,19,0,No,9,2020,9/1/2020
Missing,Other/Missing,10 - 19 Years,546,0,No,9,2020,9/1/2020
Missing,White,10 - 19 Years,88,0,No,9,2020,9/1/2020
Missing,Hispanic,10 - 19 Years,20,0,No,9,2020,9/1/2020
Missing,Black,10 - 19 Years,1,0,Yes,9,2020,9/1/2020
Missing,Other/Missing,10 - 19 Years,3,0,Yes,9,2020,9/1/2020
Missing,Asian,10 - 19 Years,2,0,No,9,2020,9/1/2020
Missing,Other/Missing,10 - 19 Years,444,0,No,10,2020,10/1/2020
Missing,White,10 - 19 Years,103,0,No,10,2020,10/1/2020
Missing,Asian,10 - 19 Years,1,0,No,10,2020,10/1/2020
Missing,Black,10 - 19 Years,22,0,No,10,2020,10/1/2020
Missing,Hispanic,10 - 19 Years,39,0,No,10,2020,10/1/2020
Missing,White,10 - 19 Years,7,0,Yes,10,2020,10/1/2020
Missing,Other/Missing,10 - 19 Years,5,0,Yes,10,2020,10/1/2020
Missing,White,10 - 19 Years,221,0,No,11,2020,11/1/2020
Missing,Other/Missing,10 - 19 Years,693,0,No,11,2020,11/1/2020
Missing,Black,10 - 19 Years,51,0,No,11,2020,11/1/2020
Missing,Other/Missing,10 - 19 Years,10,0,Yes,11,2020,11/1/2020
Missing,White,10 - 19 Years,3,0,Yes,11,2020,11/1/2020
Missing,Hispanic,10 - 19 Years,2,0,Yes,11,2020,11/1/2020
Missing,Hispanic,10 - 19 Years,53,0,No,11,2020,11/1/2020
Missing,Asian,10 - 19 Years,5,0,No,11,2020,11/1/2020
Missing,Black,10 - 19 Years,2,0,Yes,11,2020,11/1/2020
Missing,White,10 - 19 Years,314,0,No,12,2020,12/1/2020
Missing,Other/Missing,10 - 19 Years,855,0,No,12,2020,12/1/2020
Missing,Hispanic,10 - 19 Years,5,0,Yes,12,2020,12/1/2020
Missing,Other/Missing,10 - 19 Years,5,0,Yes,12,2020,12/1/2020
Missing,Hispanic,10 - 19 Years,69,0,No,12,2020,12/1/2020
Missing,Black,10 - 19 Years,55,0,No,12,2020,12/1/2020
Missing,Asian,10 - 19 Years,8,0,No,12,2020,12/1/2020
Missing,Black,10 - 19 Years,3,0,Yes,12,2020,12/1/2020
Missing,White,10 - 19 Years,218,0,No,1,2021,1/1/2021
Missing,Other/Missing,10 - 19 Years,751,0,No,1,2021,1/1/2021
Missing,Hispanic,10 - 19 Years,42,0,No,1,2021,1/1/2021
Missing,Asian,10 - 19 Years,15,0,No,1,2021,1/1/2021
Missing,Black,10 - 19 Years,46,0,No,1,2021,1/1/2021
Missing,White,10 - 19 Years,40,0,No,2,2021,2/1/2021
Missing,Other/Missing,10 - 19 Years,142,0,No,2,2021,2/1/2021
Missing,Hispanic,10 - 19 Years,7,0,No,2,2021,2/1/2021
Missing,Black,10 - 19 Years,2,0,No,2,2021,2/1/2021
Missing,Asian,10 - 19 Years,3,0,No,2,2021,2/1/2021
Other,Other/Missing,10 - 19 Years,1,0,No,4,2020,4/1/2020
Other,Other/Missing,10 - 19 Years,1,0,Yes,4,2020,4/1/2020
Other,Hispanic,10 - 19 Years,1,0,Yes,4,2020,4/1/2020
Other,Hispanic,10 - 19 Years,1,0,No,5,2020,5/1/2020
